,name,region,country,lat,lon,tz_id,time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,gust_mph,gust_kph,uv
21,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666188000,2022-10-19 21:00,24.5,76.1,0,Moderate rain at times,6.0,9.6,118,ESE,1010.0,29.83,0.9,0.04,94,81,27.3,81.1,10.0,6.0,13.4,21.6,1.0
22,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666191600,2022-10-19 22:00,24.3,75.7,0,Heavy rain at times,7.5,12.0,117,ESE,1010.0,29.83,1.1,0.04,94,83,26.9,80.5,9.7,6.0,12.1,19.4,1.0
23,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666195200,2022-10-19 23:00,24.0,75.3,0,Moderate or heavy rain shower,6.4,10.3,115,ESE,1010.0,29.83,1.5,0.06,95,85,26.7,80.0,9.3,5.0,10.7,17.3,1.0
0,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666198800,2022-10-20 00:00,23.8,74.8,0,Moderate or heavy rain shower,5.4,8.6,113,ESE,1010.0,29.82,1.5,0.06,96,87,26.4,79.4,9.0,5.0,9.4,15.1,1.0
1,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666202400,2022-10-20 01:00,23.7,74.7,0,Moderate or heavy rain shower,5.3,8.5,112,ESE,1009.0,29.81,1.9,0.07,96,85,26.2,79.2,6.7,4.0,9.3,15.0,1.0
2,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666206000,2022-10-20 02:00,23.6,74.5,0,Moderate rain at times,5.2,8.4,111,ESE,1009.0,29.79,0.5,0.02,96,82,26.1,79.0,4.3,2.0,9.2,14.9,1.0
3,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666209600,2022-10-20 03:00,23.5,74.3,0,Patchy rain possible,5.1,8.3,110,ESE,1009.0,29.78,0.2,0.01,96,80,26.0,78.8,2.0,1.0,9.2,14.8,1.0
4,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666213200,2022-10-20 04:00,23.6,74.5,0,Patchy rain possible,5.1,8.3,105,ESE,1009.0,29.8,0.1,0.0,95,71,26.1,79.0,4.7,2.0,9.1,14.6,1.0
5,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666216800,2022-10-20 05:00,23.7,74.7,0,Patchy rain possible,5.1,8.3,101,ESE,1010.0,29.81,0.2,0.01,95,61,26.2,79.1,7.3,4.0,9.0,14.5,1.0
6,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666220400,2022-10-20 06:00,23.8,74.8,1,Patchy rain possible,5.1,8.3,97,E,1010.0,29.83,0.1,0.0,94,52,26.3,79.3,10.0,6.0,8.9,14.4,5.0
