"latitude","longitude","timezone","datetime","temp","feels_like","pressure","humidity","dew_point","uvi","clouds","visibility","wind_speed","wind_deg","wind_gust","weather_id","weather_main","weather_description","weather_icon"
"36.1699","-115.1398","America/Los_Angeles","2023-10-09T17:00:00.000Z","27.35","26.34","1012","21","3.12","2.87","0","10000","1.54","70","","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-09T18:00:00.000Z","28.71","27.25","1011","20","3.55","4.61","0","10000","2.06","130","","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-09T19:00:00.000Z","29.97","28.19","1010","19","3.86","5.77","0","10000","2.57","120","","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-09T20:00:00.000Z","31.49","29.4","1009","17","3.51","6.0","0","10000","3.09","110","","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-09T21:00:00.000Z","32.74","30.52","1008","17","4.52","5.13","0","10000","3.6","110","","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-09T22:00:00.000Z","33.64","31.27","1007","15","3.45","3.21","0","10000","3.58","110","0.0","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-09T23:00:00.000Z","33.95","31.51","1006","14","2.72","1.67","0","10000","4.63","170","8.23","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T00:00:00.000Z","33.13","30.74","1005","13","1.05","0.54","75","10000","6.26","240","0.0","803","Clouds","broken clouds","04d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T01:00:00.000Z","32.07","29.82","1005","13","0.22","0.0","75","10000","6.26","240","0.0","803","Clouds","broken clouds","04d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T02:00:00.000Z","30.71","28.7","1005","14","0.18","0.0","75","10000","6.26","240","0.0","803","Clouds","broken clouds","04n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T03:00:00.000Z","30.31","28.39","1005","15","0.82","0.0","0","10000","6.26","240","0.0","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T04:00:00.000Z","28.86","27.29","1005","17","1.39","0.0","0","10000","6.26","240","0.0","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T05:00:00.000Z","27.66","26.49","1005","19","1.97","0.0","0","10000","6.26","240","0.0","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T06:00:00.000Z","26.81","25.97","1004","20","1.99","0.0","0","10000","6.26","240","0.0","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T07:00:00.000Z","26.67","25.88","1004","20","1.88","0.0","0","10000","6.26","240","0.0","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T08:00:00.000Z","26.5","26.5","1004","20","1.74","0.0","0","10000","6.26","240","0.0","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T09:00:00.000Z","25.59","24.75","1004","21","1.67","0.0","0","10000","6.26","240","0.0","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T10:00:00.000Z","25.2","24.35","1004","22","1.99","0.0","0","10000","6.26","240","0.0","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T11:00:00.000Z","24.76","23.92","1004","24","2.85","0.0","0","10000","6.26","240","0.0","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T12:00:00.000Z","23.85","22.92","1004","24","2.08","0.0","0","10000","6.26","240","0.0","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T13:00:00.000Z","23.49","22.55","1004","25","2.35","0.0","0","10000","6.26","240","0.0","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T14:00:00.000Z","22.67","21.7","1004","27","2.73","0.0","0","10000","6.69","210","","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T15:00:00.000Z","23.12","22.19","1005","27","3.12","0.33","0","10000","6.26","210","0.0","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T16:00:00.000Z","25.4","24.6","1005","23","2.79","1.28","0","10000","6.26","210","0.0","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T17:00:00.000Z","27.34","26.3","1005","20","2.43","2.88","0","10000","6.26","210","0.0","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T18:00:00.000Z","28.89","27.3","1005","16","0.58","4.65","0","10000","6.26","210","0.0","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T19:00:00.000Z","30.17","28.27","1004","14","-0.22","5.99","0","10000","7.72","180","10.8","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T20:00:00.000Z","31.39","29.25","1003","13","-0.27","6.23","0","10000","7.6","180","10.73","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T21:00:00.000Z","31.93","29.72","1002","14","1.14","5.32","0","10000","7.6","180","10.73","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T22:00:00.000Z","31.98","29.8","1001","16","3.05","3.72","0","10000","9.77","200","11.83","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-10T23:00:00.000Z","31.71","29.59","1000","17","3.69","1.91","0","10000","9.39","200","11.62","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T00:00:00.000Z","30.85","28.86","1000","17","3.0","0.61","0","10000","9.39","200","11.18","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T01:00:00.000Z","29.54","27.81","1000","17","1.94","0.0","0","10000","9.39","200","11.18","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T02:00:00.000Z","28.12","26.8","999","19","2.35","0.0","20","10000","9.39","200","11.18","801","Clouds","few clouds","02n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T03:00:00.000Z","27.79","26.6","999","20","2.8","0.0","0","10000","9.39","200","11.18","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T04:00:00.000Z","26.81","25.97","999","20","1.99","0.0","0","10000","9.39","200","11.18","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T05:00:00.000Z","25.9","25.09","999","21","1.92","0.0","0","10000","9.39","200","11.18","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T06:00:00.000Z","24.96","24.11","998","23","2.42","0.0","0","10000","9.39","200","11.18","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T07:00:00.000Z","23.91","23.01","997","25","2.71","0.0","0","10000","9.39","200","11.18","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T08:00:00.000Z","22.7","21.73","997","27","2.76","0.0","0","10000","9.39","200","11.18","761","Dust","dust","50n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T09:00:00.000Z","21.9","20.93","997","30","3.56","0.0","0","10000","9.39","200","11.18","761","Dust","dust","50n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T10:00:00.000Z","21.14","20.17","996","33","4.25","0.0","0","10000","9.39","200","11.18","761","Dust","dust","50n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T11:00:00.000Z","19.97","18.99","996","37","4.86","0.0","0","10000","9.39","200","11.18","761","Dust","dust","50n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T12:00:00.000Z","19.18","18.17","997","39","4.91","0.0","0","10000","9.39","200","11.18","761","Dust","dust","50n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T13:00:00.000Z","19.51","18.51","999","38","4.83","0.0","0","10000","9.39","200","11.18","800","Clear","clear sky","01n"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T14:00:00.000Z","19.55","18.58","999","39","5.24","0.0","0","10000","9.39","200","11.18","761","Dust","dust","50d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T15:00:00.000Z","19.83","18.97","1000","42","6.56","0.31","0","10000","9.39","200","11.18","761","Dust","dust","50d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T16:00:00.000Z","22.04","21.24","1001","36","6.29","1.22","0","10000","9.39","200","11.18","761","Dust","dust","50d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T17:00:00.000Z","23.69","22.95","1001","32","6.04","2.74","0","10000","9.39","200","11.18","761","Dust","dust","50d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T18:00:00.000Z","25.76","25.1","1000","27","5.37","4.44","0","10000","9.39","200","11.18","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T19:00:00.000Z","26.56","26.56","1001","23","3.76","5.63","0","10000","9.39","200","11.18","761","Dust","dust","50d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T20:00:00.000Z","28.14","26.76","1001","16","-0.02","5.84","0","10000","9.39","200","11.18","761","Dust","dust","50d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T21:00:00.000Z","28.48","26.99","1001","15","-0.56","5.0","0","10000","9.39","200","11.18","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T22:00:00.000Z","28.57","27.07","999","16","0.32","3.36","0","10000","9.39","200","11.18","800","Clear","clear sky","01d"
"36.1699","-115.1398","America/Los_Angeles","2023-10-11T23:00:00.000Z","28.45","26.98","999","16","0.23","1.72","0","10000","9.39","200","11.18","800","Clear","clear sky","01d"
"40.7128","-74.006","America/New_York","2023-10-07T00:00:00.000Z","20.75","21.13","1014","86","18.32","0.0","100","10000","3.48","117","7.53","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-07T01:00:00.000Z","20.75","21.15","1014","87","18.51","0.0","100","10000","3.03","109","6.6","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-07T02:00:00.000Z","20.61","21.02","1013","88","18.55","0.0","100","10000","3.01","109","6.82","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-07T03:00:00.000Z","19.98","20.41","1013","91","18.47","0.0","100","6503","2.61","120","6.26","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-07T04:00:00.000Z","19.62","20.07","1012","93","18.46","0.0","100","6500","2.61","132","7.1","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-07T05:00:00.000Z","19.63","20.08","1011","93","18.47","0.0","100","8622","2.46","136","6.55","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-07T06:00:00.000Z","19.39","19.84","1010","94","18.4","0.0","99","7563","2.65","124","6.54","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-07T07:00:00.000Z","19.47","19.93","1010","94","18.48","0.0","99","10000","2.87","119","6.97","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-07T08:00:00.000Z","19.29","19.73","1009","94","18.3","0.0","97","10000","2.43","115","4.93","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-07T09:00:00.000Z","19.62","20.07","1009","93","18.46","0.0","100","10000","4.47","98","6.71","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-07T10:00:00.000Z","19.57","19.98","1009","92","18.24","0.0","100","10000","4.63","50","","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-07T11:00:00.000Z","19.31","19.75","1009","94","18.32","0.0","100","10000","4.12","40","","701","Mist","mist","50d"
"40.7128","-74.006","America/New_York","2023-10-07T12:00:00.000Z","19.24","19.67","1008","94","18.25","0.05","100","10000","4.12","50","","501","Rain","moderate rain","10d"
"40.7128","-74.006","America/New_York","2023-10-07T13:00:00.000Z","19.24","19.67","1008","94","18.25","0.31","100","10000","3.09","30","","701","Mist","mist","50d"
"40.7128","-74.006","America/New_York","2023-10-07T14:00:00.000Z","19.51","19.94","1007","93","18.35","0.77","100","10000","3.6","60","","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-07T15:00:00.000Z","19.97","20.45","1006","93","18.8","1.33","100","10000","4.02","111","5.81","701","Mist","mist","50d"
"40.7128","-74.006","America/New_York","2023-10-07T16:00:00.000Z","19.99","20.47","1005","93","18.82","0.51","100","10000","2.68","77","4.47","701","Mist","mist","50d"
"40.7128","-74.006","America/New_York","2023-10-07T17:00:00.000Z","20.23","20.74","1003","93","19.06","0.56","100","9656","2.24","167","3.58","701","Mist","mist","50d"
"40.7128","-74.006","America/New_York","2023-10-07T18:00:00.000Z","17.74","17.87","1004","88","15.73","0.5","100","8047","2.06","0","7.72","501","Rain","moderate rain","10d"
"40.7128","-74.006","America/New_York","2023-10-07T19:00:00.000Z","16.1","16.01","1005","86","13.76","0.68","100","6437","4.92","301","8.05","502","Rain","heavy intensity rain","10d"
"40.7128","-74.006","America/New_York","2023-10-07T20:00:00.000Z","17.07","16.84","1004","77","13.01","0.39","100","10000","4.02","319","6.26","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-07T21:00:00.000Z","16.57","16.21","1004","74","11.92","0.16","100","10000","6.71","355","10.28","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-07T22:00:00.000Z","15.7","15.36","1004","78","11.88","0.01","100","10000","8.05","299","12.96","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-07T23:00:00.000Z","14.61","14.16","1004","78","10.82","0.0","100","10000","8.49","296","11.62","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-08T00:00:00.000Z","14.16","13.62","1004","76","10.0","0.0","100","10000","7.15","289","8.94","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-08T01:00:00.000Z","13.68","13.04","1005","74","9.14","0.0","75","10000","7.15","297","12.96","803","Clouds","broken clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-08T02:00:00.000Z","13.15","12.48","1004","75","8.82","0.0","0","10000","6.26","290","8.94","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-08T03:00:00.000Z","12.55","11.87","1004","77","8.63","0.0","0","10000","5.36","283","8.49","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-08T04:00:00.000Z","12.19","11.53","1004","79","8.66","0.0","0","10000","5.81","288","8.05","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-08T05:00:00.000Z","12.12","11.48","1004","80","8.78","0.0","0","10000","6.26","280","9.39","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-08T06:00:00.000Z","11.76","10.98","1003","76","7.67","0.0","0","10000","6.26","274","10.73","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-08T07:00:00.000Z","11.22","10.41","1003","77","7.34","0.0","0","10000","6.71","278","9.83","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-08T08:00:00.000Z","10.79","9.96","1004","78","7.11","0.0","0","10000","7.15","270","11.18","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-08T09:00:00.000Z","10.66","9.79","1004","77","6.8","0.0","0","10000","6.26","281","8.49","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-08T10:00:00.000Z","10.27","9.39","1005","78","6.61","0.0","0","10000","6.69","270","9.26","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-08T11:00:00.000Z","10.23","9.37","1005","79","6.75","0.0","0","10000","4.63","240","","800","Clear","clear sky","01d"
"40.7128","-74.006","America/New_York","2023-10-08T12:00:00.000Z","11.04","10.13","1005","74","6.59","0.14","0","10000","6.17","270","","800","Clear","clear sky","01d"
"40.7128","-74.006","America/New_York","2023-10-08T13:00:00.000Z","12.15","11.33","1006","73","7.46","0.56","0","10000","7.2","260","10.29","800","Clear","clear sky","01d"
"40.7128","-74.006","America/New_York","2023-10-08T14:00:00.000Z","13.43","12.58","1006","67","7.43","1.36","0","10000","7.2","270","10.29","800","Clear","clear sky","01d"
"40.7128","-74.006","America/New_York","2023-10-08T15:00:00.000Z","14.62","13.76","1006","62","7.43","2.33","40","10000","7.72","260","10.8","802","Clouds","scattered clouds","03d"
"40.7128","-74.006","America/New_York","2023-10-08T16:00:00.000Z","14.92","14.01","1006","59","6.99","2.21","100","10000","6.26","258","9.39","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-08T17:00:00.000Z","15.5","14.59","1005","57","7.03","2.42","100","10000","7.2","260","10.29","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-08T18:00:00.000Z","15.75","14.82","1005","55","6.74","2.18","100","10000","7.2","270","","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-08T19:00:00.000Z","15.81","14.86","1005","54","6.53","1.44","100","10000","6.69","270","9.26","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-08T20:00:00.000Z","16.22","15.23","1005","51","6.08","0.82","100","10000","6.17","260","9.77","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-08T21:00:00.000Z","15.92","14.95","1005","53","6.36","0.33","100","10000","6.69","270","9.26","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-08T22:00:00.000Z","14.96","13.97","1005","56","6.27","0.12","100","10000","6.69","270","9.26","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-08T23:00:00.000Z","13.85","12.86","1006","60","6.23","0.0","40","10000","8.23","250","","802","Clouds","scattered clouds","03n"
"40.7128","-74.006","America/New_York","2023-10-09T00:00:00.000Z","13.42","12.41","1006","61","6.06","0.0","0","10000","5.66","270","8.23","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-09T01:00:00.000Z","13.31","12.26","1007","60","5.72","0.0","0","10000","5.14","270","8.75","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-09T02:00:00.000Z","12.9","11.84","1007","61","5.57","0.0","0","10000","6.69","270","","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-09T03:00:00.000Z","12.39","11.25","1007","60","4.85","0.0","0","10000","6.26","252","8.94","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-09T04:00:00.000Z","12.03","10.86","1007","60","4.51","0.0","0","10000","4.63","270","9.26","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-09T05:00:00.000Z","11.67","10.51","1008","62","4.64","0.0","0","10000","5.14","260","","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-09T06:00:00.000Z","10.63","9.37","1008","62","3.66","0.0","0","10000","4.92","318","7.15","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-09T07:00:00.000Z","9.95","7.47","1008","65","3.68","0.0","0","10000","5.14","250","","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-09T08:00:00.000Z","10.64","9.4","1008","63","3.9","0.0","0","10000","4.63","270","","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-09T09:00:00.000Z","9.63","7.27","1009","69","4.23","0.0","0","10000","4.63","260","","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-09T10:00:00.000Z","9.17","6.13","1009","71","4.19","0.0","0","10000","6.17","270","7.72","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-09T11:00:00.000Z","8.58","6.73","1010","73","4.02","0.0","0","10000","3.13","360","6.71","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-09T12:00:00.000Z","9.96","7.14","1009","70","4.75","0.13","40","10000","6.17","270","","802","Clouds","scattered clouds","03d"
"40.7128","-74.006","America/New_York","2023-10-09T13:00:00.000Z","10.78","9.74","1010","70","5.54","0.59","100","10000","5.81","290","8.05","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-09T14:00:00.000Z","11.98","10.93","1010","65","5.61","1.44","75","10000","6.26","266","7.6","803","Clouds","broken clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-09T15:00:00.000Z","13.54","12.49","1009","59","5.69","2.49","0","10000","6.17","250","8.23","800","Clear","clear sky","01d"
"40.7128","-74.006","America/New_York","2023-10-09T16:00:00.000Z","14.9","13.83","1010","53","5.42","3.02","0","10000","6.26","273","6.26","800","Clear","clear sky","01d"
"40.7128","-74.006","America/New_York","2023-10-09T17:00:00.000Z","15.83","14.72","1009","48","4.85","3.31","0","10000","6.17","260","","800","Clear","clear sky","01d"
"40.7128","-74.006","America/New_York","2023-10-09T18:00:00.000Z","16.27","15.23","1008","49","5.55","2.98","40","10000","5.36","225","8.94","802","Clouds","scattered clouds","03d"
"40.7128","-74.006","America/New_York","2023-10-09T19:00:00.000Z","16.28","15.16","1008","46","4.65","1.3","40","10000","6.17","240","","802","Clouds","scattered clouds","03d"
"40.7128","-74.006","America/New_York","2023-10-09T20:00:00.000Z","15.57","14.46","1008","49","4.91","0.74","100","10000","5.66","250","9.77","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-09T21:00:00.000Z","15.41","14.29","1008","49","4.76","0.29","100","10000","6.26","212","8.05","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-09T22:00:00.000Z","15.24","14.15","1007","51","5.18","0.11","20","10000","4.63","250","","801","Clouds","few clouds","02d"
"40.7128","-74.006","America/New_York","2023-10-09T23:00:00.000Z","14.08","12.95","1010","54","4.92","0.0","0","10000","3.6","270","","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-10T00:00:00.000Z","13.67","12.61","1010","58","5.57","0.0","100","10000","3.09","270","","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-10T01:00:00.000Z","14.23","13.09","1010","53","4.8","0.0","20","10000","2.57","270","","801","Clouds","few clouds","02n"
"40.7128","-74.006","America/New_York","2023-10-10T02:00:00.000Z","13.77","12.69","1010","57","5.41","0.0","40","10000","3.09","250","","802","Clouds","scattered clouds","03n"
"40.7128","-74.006","America/New_York","2023-10-10T03:00:00.000Z","13.65","12.48","1010","54","4.52","0.0","100","10000","4.63","250","","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-10T04:00:00.000Z","13.8","12.83","1010","61","6.42","0.0","100","10000","5.66","240","","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-10T05:00:00.000Z","12.47","11.5","1009","66","6.3","0.0","100","10000","4.63","260","7.2","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-10T06:00:00.000Z","11.92","11.0","1010","70","6.63","0.0","100","10000","3.09","240","","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-10T07:00:00.000Z","12.3","11.28","1009","65","5.92","0.0","100","10000","2.24","360","4.47","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-10T08:00:00.000Z","12.17","11.14","1009","65","5.79","0.0","75","10000","2.06","270","","803","Clouds","broken clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-10T09:00:00.000Z","12.36","11.66","1009","77","8.45","0.0","0","10000","2.06","280","","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-10T10:00:00.000Z","11.98","11.35","1009","81","8.83","0.0","0","10000","1.54","250","","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-10T11:00:00.000Z","12.0","11.29","1010","78","8.29","0.0","0","10000","1.54","250","","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-10T12:00:00.000Z","12.52","11.86","1010","78","8.79","0.11","75","10000","3.09","220","","803","Clouds","broken clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-10T13:00:00.000Z","12.39","11.62","1011","74","7.89","0.55","100","10000","4.12","240","","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-10T14:00:00.000Z","13.38","12.84","1012","79","9.82","1.36","100","10000","3.6","260","","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-10T15:00:00.000Z","14.86","14.26","1011","71","9.66","2.36","0","10000","3.09","230","","800","Clear","clear sky","01d"
"40.7128","-74.006","America/New_York","2023-10-10T16:00:00.000Z","16.26","15.53","1011","61","8.74","3.32","75","10000","2.57","260","","803","Clouds","broken clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-10T17:00:00.000Z","16.53","15.75","1010","58","8.25","3.63","100","10000","5.14","230","7.72","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-10T18:00:00.000Z","17.52","16.76","1009","55","8.39","3.27","0","10000","4.02","212","8.49","800","Clear","clear sky","01d"
"40.7128","-74.006","America/New_York","2023-10-10T19:00:00.000Z","17.88","17.19","1009","56","8.99","1.56","75","10000","4.92","253","7.15","803","Clouds","broken clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-10T20:00:00.000Z","17.33","16.69","1009","60","9.5","0.87","100","10000","4.02","203","5.81","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-10T21:00:00.000Z","16.93","16.27","1009","61","9.37","0.34","100","10000","5.66","250","","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-10T22:00:00.000Z","16.82","16.1","1009","59","8.77","0.1","100","10000","3.13","193","5.36","804","Clouds","overcast clouds","04d"
"40.7128","-74.006","America/New_York","2023-10-10T23:00:00.000Z","16.65","15.89","1009","58","8.36","0.0","100","9656","3.09","250","","721","Haze","haze","50n"
"40.7128","-74.006","America/New_York","2023-10-11T00:00:00.000Z","15.71","14.88","1010","59","7.73","0.0","40","10000","2.06","270","","802","Clouds","scattered clouds","03n"
"40.7128","-74.006","America/New_York","2023-10-11T01:00:00.000Z","15.3","14.53","1010","63","8.31","0.0","0","10000","2.06","240","","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-11T02:00:00.000Z","14.86","14.12","1010","66","8.57","0.0","0","10000","2.06","240","","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-11T03:00:00.000Z","14.15","13.4","1010","68","8.34","0.0","0","10000","1.54","250","","800","Clear","clear sky","01n"
"40.7128","-74.006","America/New_York","2023-10-11T04:00:00.000Z","14.33","13.62","1010","69","8.73","0.0","100","10000","1.54","270","","804","Clouds","overcast clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-11T05:00:00.000Z","14.85","14.22","1010","70","9.44","0.0","100","10000","1.79","360","2.68","804","Clouds","overcast clouds","04n"
"41.8781","-87.6298","America/Chicago","2023-10-08T07:00:00.000Z","7.4","5.33","1018","70","2.29","0.0","20","10000","3.09","300","","801","Clouds","few clouds","02n"
"40.7128","-74.006","America/New_York","2023-10-11T06:00:00.000Z","14.15","13.58","1010","75","9.79","0.0","75","10000","1.79","274","2.24","803","Clouds","broken clouds","04n"
"40.7128","-74.006","America/New_York","2023-10-11T07:00:00.000Z","13.93","13.39","1010","77","9.97","0.0","75","10000","1.34","246","2.24","803","Clouds","broken clouds","04n"
